TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 12       , 2       ,          ,         , BEGIN                    ,                
867                  , 867                 , 1        , 19       , 1       , 19       , 1       , CREATE                   ,                
888                  , 21                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
927                  , 38                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
975                  , 48                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
1452                 , 476                 , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2142                 , 690                 , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2188                 , 46                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2229                 , 41                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2513                 , 283                 , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2638                 , 125                 , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
2685                 , 46                  , 1        , 19       , 1       , 19       , 1       , PREEMPTED                ,                
2764                 , 78                  , 1        , 19       , 1       , 19       , 1       , RESTART ON SAME CPU      ,                
7054                 , 7054                , 2        , 30       , 2       , 30       , 2       , CREATE                   ,                
7060                 , 7060                , 3        , 18       , 1       , 18       , 1       , CREATE                   ,                
7067                 , 6                   , 3        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
7070                 , 16                  , 2        , 30       , 2       , 30       , 2       , RESTART ON SAME CPU      ,                
7078                 , 7078                , 4        , 12       , 2       , 12       , 2       , CREATE                   ,                
7089                 , 11                  , 4        , 12       , 2       , 12       , 2       , RESTART ON SAME CPU      ,                
7116                 , 49                  , 3        , 18       , 1       , 18       , 1       , SLEEPING ON              , cond var       
7126                 , 7126                , 5        , 17       , 1       , 17       , 1       , CREATE                   ,                
7129                 , 13                  , 3        , 18       , 1       , 18       , 1       , PREEMPTED                ,                
7130                 , 40                  , 4        , 12       , 2       , 12       , 2       , SLEEPING ON              , cond var       
7131                 , 5                   , 5        , 17       , 1       , 17       , 1       , RESTART ON SAME CPU      ,                
7133                 , 62                  , 2        , 30       , 2       , 30       , 2       , SLEEPING ON              , cond var       
7140                 , 10                  , 4        , 12       , 2       , 12       , 2       , PREEMPTED                ,                
7140                 , 6                   , 2        , 30       , 2       , 30       , 2       , PREEMPTED                ,                
7148                 , 17                  , 5        , 17       , 1       , 17       , 1       , SLEEPING ON              , cond var       
7155                 , 7155                , 7        , 18       , 1       , 18       , 1       , CREATE                   ,                
7157                 , 8                   , 5        , 17       , 1       , 17       , 1       , PREEMPTED                ,                
7160                 , 4                   , 7        , 18       , 1       , 18       , 1       , RESTART ON SAME CPU      ,                
